ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
5998,0,1,0,0,1,0,1,0,9,223,44,81,5,56,98,26,20,13,3,14.74,1,15
6003,1,0,0,0,1,0,3,0,8,97,33,34,24,44,71,15,13,18,3,14.13,1,14
6006,0,0,0,0,1,2,3,0,6,201,39,65,4,11,41,7,6,18,6,4.74,0,0
6007,0,1,0,0,0,3,4,1,9,110,19,28,33,92,121,6,4,37,9,5.31,0,0
6008,0,0,1,0,1,0,2,1,8,99,19,31,46,35,69,17,14,19,3,12.7,0,0
6009,0,0,0,0,1,3,5,1,9,210,33,82,10,40,96,21,21,17,5,15.84,0,0
6010,0,1,0,0,1,0,4,0,8,153,33,36,25,53,81,54,39,16,3,17.06,1,16
6011,0,1,0,0,1,4,7,1,9,313,42,69,0,46,68,68,50,15,5,15.02,0,0
6015,0,0,1,0,1,2,7,1,9,171,23,44,31,96,161,17,23,8,4,24.58,0,0
6016,0,1,0,0,1,2,5,0,9,217,57,62,5,78,208,24,11,21,3,11.41,1,15
6017,0,0,1,0,1,0,4,0,9,195,59,73,0,27,63,7,5,14,5,4.17,1,14
6022,1,0,0,0,1,2,5,1,8,215,75,75,5,101,173,14,5,19,3,10.07,1,15
6024,0,0,0,1,0,0,2,1,8,191,52,56,5,88,156,27,14,20,3,20.08,0,0
6025,0,1,0,0,1,4,3,0,6,248,49,60,7,96,173,172,102,12,6,21.82,1,15
6026,1,0,0,0,0,0,5,1,4,145,41,48,17,48,76,23,9,7,17,5.99,0,0
6028,1,0,0,0,1,0,5,1,8,177,23,51,10,27,50,13,6,22,4,9.64,1,13
6034,0,0,0,0,1,3,4,1,9,154,34,37,11,110,359,47,32,19,4,15.91,1,15
6036,0,0,0,1,0,3,7,0,8,132,24,39,18,88,199,12,9,14,6,7.99,0,0
6038,0,0,1,0,0,3,2,0,9,111,18,37,29,51,60,5,4,14,7,5.56,0,0
6039,1,0,0,0,1,1,4,0,7,271,62,83,3,24,55,12,9,15,3,9.51,1,14
6040,0,0,1,0,1,0,4,1,8,135,24,60,15,31,48,17,8,14,4,10.04,1,14
6041,1,0,0,0,1,2,4,1,8,187,35,56,7,86,162,16,12,20,6,6.45,1,18
6042,0,1,0,0,1,3,4,0,6,233,48,65,1,34,58,21,16,22,5,17.61,1,14
6043,0,0,0,1,0,3,5,1,9,249,64,69,1,68,111,43,18,11,5,12.52,0,0
6044,0,1,0,0,1,0,6,1,9,152,18,54,26,29,65,8,4,16,6,6.74,1,13
6046,0,0,0,1,1,2,4,1,8,117,23,49,24,15,126,126,27,19,3,20.79,0,0
6049,0,1,0,0,1,2,4,1,7,236,85,85,0,85,125,125,44,39,5,18.22,0,0
6050,1,0,0,0,1,0,4,0,8,274,54,56,4,22,65,16,37,14,5,10.99,1,14
6052,0,1,0,0,1,0,4,0,8,92,23,23,22,71,74,16,23,40,3,16.28,1,14
6054,0,1,0,0,1,4,4,1,8,147,22,36,14,16,56,6,5,20,5,4.35,0,0
6057,0,1,0,0,1,1,3,0,6,211,34,53,8,98,175,11,8,16,3,5.54,1,15
6058,0,1,0,0,0,5,2,1,9,129,24,65,22,20,51,22,16,19,4,5.97,0,0
6061,0,0,0,1,1,3,7,1,8,169,48,54,8,157,1209,14,10,23,5,8.77,0,0
6062,1,0,0,0,1,0,4,1,8,154,23,39,17,15,50,15,10,14,6,8.95,1,13
6063,0,1,0,0,1,1,4,0,8,187,36,58,8,79,139,5,5,20,6,2.92,1,11
6065,0,0,0,0,1,1,5,0,9,100,8,45,54,70,69,10,7,17,5,8.24,0,0
6067,0,1,0,0,1,2,4,1,8,109,31,36,26,58,70,36,29,21,5,13.13,1,17
6068,0,0,0,0,1,0,2,1,5,146,48,51,18,54,72,11,11,23,8,9.73,0,0
6070,1,0,0,0,1,0,3,0,3,160,53,73,12,80,158,10,5,19,5,7.28,1,14
6071,0,0,0,0,0,2,6,1,5,205,37,42,16,26,45,13,13,25,7,7.25,0,0
6075,1,0,0,0,1,2,4,1,9,194,67,67,4,58,96,21,23,24,3,19.45,1,15
6076,1,0,0,0,1,0,4,1,7,108,22,29,27,60,74,23,24,10,4,18.34,1,17
6078,1,0,0,0,1,0,4,0,9,236,29,50,9,96,129,5,4,18,4,3.66,1,12
6080,1,0,0,0,1,0,4,0,8,190,86,86,2,65,104,12,7,18,4,12.5,1,16
6083,0,0,1,0,1,3,4,0,8,81,27,28,21,99,137,17,12,18,7,9.2,0,0
6084,0,1,0,0,1,0,3,0,6,116,23,38,19,95,137,9,5,21,3,5.48,1,13
6085,1,0,0,0,1,5,4,0,8,114,13,29,54,82,96,7,6,16,3,8.83,0,0
6092,1,0,0,0,1,3,3,1,3,155,21,31,28,23,58,58,55,15,4,18.19,0,0
6094,0,1,0,0,1,1,2,1,4,150,36,50,4,76,92,15,15,18,5,8.91,0,0
6095,0,1,0,0,0,0,4,0,8,211,47,63,12,99,140,20,25,23,5,9.5,1,14
6096,0,1,0,0,1,3,2,1,6,124,41,44,9,136,340,30,36,19,16,13.95,0,0
6098,1,0,0,0,0,4,1,1,8,161,60,60,4,39,63,48,51,17,5,31.94,0,0
6101,1,0,0,0,1,4,4,0,8,269,64,84,2,57,80,12,8,15,6,11.42,1,12
6102,0,1,0,0,1,2,5,1,9,147,23,50,5,50,73,34,36,25,7,20.26,0,0
6104,0,1,0,0,1,0,2,1,8,119,34,34,26,45,85,85,47,21,6,28.78,1,16
6106,1,0,0,0,1,0,5,1,8,224,74,76,2,42,64,39,26,19,6,13.31,1,15
6107,0,1,0,0,1,2,4,0,9,130,70,70,8,29,69,9,9,24,4,5.45,1,12
6110,0,1,0,0,1,0,2,1,9,219,104,104,3,63,66,12,13,18,3,10.01,1,13
6111,0,1,0,0,1,0,5,1,9,189,38,61,11,36,63,29,13,7,7,15.33,1,15
6112,0,0,1,0,1,2,5,1,9,175,47,63,7,84,136,16,7,23,17,8.89,0,0
6113,1,0,0,0,1,3,4,1,8,185,78,78,3,90,129,18,12,13,4,15.56,1,13
6114,0,0,0,0,1,3,2,0,8,95,18,33,24,39,74,8,11,18,6,6.38,0,0
6115,0,0,0,0,1,0,4,0,8,223,59,59,11,42,67,13,7,22,4,7.74,1,14
6118,0,1,0,0,1,2,4,1,8,167,31,43,9,112,281,6,4,17,6,5.48,1,11
6121,0,1,0,0,1,2,4,0,8,154,28,37,7,16,41,6,6,17,3,4.92,1,12
6122,1,0,0,0,1,1,4,1,9,132,27,31,28,43,77,13,16,18,5,7.44,1,14
6123,0,1,0,0,0,2,4,0,9,311,56,62,8,75,195,15,10,17,3,5.31,1,12
6125,0,0,1,0,1,2,7,1,7,181,28,67,23,31,67,10,9,20,7,8.18,0,0
6128,0,1,0,0,1,0,4,1,9,329,126,126,0,39,62,10,6,19,8,10.08,1,13
6131,0,0,1,0,1,3,4,1,5,278,56,88,1,24,52,40,27,13,7,16.9,0,0
6133,0,1,0,0,1,4,4,0,9,342,76,76,1,70,134,10,9,13,4,8.15,0,0
6136,1,0,0,0,1,2,4,1,9,255,46,66,5,60,83,6,3,14,3,3.01,0,0
6139,0,0,1,0,1,0,5,0,9,142,29,60,14,19,53,19,6,14,5,10.66,0,0
6141,0,0,0,0,1,2,7,0,9,295,77,77,0,10,79,79,41,16,4,19.49,0,0
6144,1,0,0,0,1,0,3,0,9,195,41,67,9,64,145,14,12,13,5,13.83,1,13
6145,0,1,0,0,1,3,7,1,3,170,30,50,9,100,120,4,3,17,4,3.25,0,0
6146,1,0,0,0,1,0,6,1,4,246,41,64,2,58,99,5,8,14,4,4.86,1,12
6150,0,0,0,0,1,0,4,0,8,236,73,87,2,71,106,5,4,21,6,5.92,1,13
6152,0,0,0,0,1,3,4,1,8,246,46,46,12,61,76,13,16,21,3,6.34,1,12
6155,1,0,0,0,1,0,4,0,8,125,40,41,9,48,57,15,14,27,5,7.57,1,14
6157,0,1,0,0,1,0,4,1,8,253,53,54,9,50,87,25,12,29,6,19.14,1,14
6159,0,1,0,0,1,0,4,0,9,597,82,120,0,30,41,8,5,16,3,9.9,1,13
6161,1,0,0,0,1,1,5,0,9,166,33,34,14,54,94,11,7,20,3,11.35,1,13
6165,0,0,0,1,1,3,4,1,8,106,20,32,28,64,94,6,5,21,3,6.82,0,0
6167,1,0,0,0,0,2,3,0,6,110,24,33,37,110,277,37,38,14,3,15.37,0,0
6170,0,0,0,0,1,3,4,0,8,170,37,41,13,74,79,9,3,22,4,9.61,0,0
6174,0,1,0,0,1,2,3,1,8,190,56,56,11,61,93,21,13,12,5,12.61,1,13
6177,0,0,0,0,1,1,5,1,8,189,28,42,15,73,91,6,4,20,6,3.44,0,0
6183,1,0,0,0,1,2,7,1,8,244,41,61,12,73,58,7,3,21,4,5.53,0,0
6184,0,0,0,1,1,2,4,1,0,161,34,54,17,27,64,4,4,18,6,7,0,0
6186,1,0,0,0,1,2,5,1,8,233,34,78,9,94,141,8,7,31,4,3.32,0,0
6191,1,0,0,0,1,2,3,1,9,275,90,96,1,33,70,13,9,18,3,13.67,1,13
6192,1,0,0,0,1,0,4,1,9,131,45,48,4,97,140,7,3,18,6,5.09,1,13
6197,0,0,1,0,1,0,2,1,0,145,22,40,27,54,82,13,12,20,4,21.58,0,0
6199,0,1,0,0,1,3,2,1,9,206,48,48,9,119,192,24,14,13,4,16.37,1,13
6201,0,0,0,0,1,1,4,0,9,143,31,36,19,83,115,12,12,15,4,10.7,1,15
6204,1,0,0,0,1,1,2,1,8,144,21,42,17,67,108,15,11,19,11,16.73,0,0
6206,0,0,0,0,1,2,3,1,8,280,60,91,0,97,146,4,2,17,3,5.95,0,0
6210,0,1,0,0,1,3,5,1,9,227,63,63,1,23,58,37,19,24,4,17.85,0,0
6211,1,0,0,0,1,3,4,1,9,108,12,28,36,42,61,50,50,6,3,25.84,0,0
6214,0,1,0,0,1,2,3,1,9,260,77,77,9,69,103,12,11,22,5,11.07,1,13
6215,0,0,0,0,1,0,4,1,9,229,36,66,19,111,117,112,80,18,7,19.88,1,16
6216,1,0,0,0,1,2,2,0,8,259,82,94,0,94,234,82,19,23,3,14.21,0,0
6218,0,0,0,1,1,4,4,0,2,370,55,73,2,30,55,17,27,14,10,15.38,0,0
6220,1,0,0,0,1,2,4,0,8,174,41,41,13,35,62,25,20,16,4,10.35,1,13
6222,0,0,0,0,1,0,4,0,8,241,36,64,27,86,266,5,4,21,4,4.94,1,13
6225,0,0,0,0,1,1,7,1,9,216,64,68,0,25,65,17,14,17,5,11.27,0,0
6227,0,1,0,0,1,3,1,0,9,243,36,68,6,67,82,18,19,14,15,12.58,0,0
6228,0,0,0,0,1,0,4,1,7,126,19,45,18,54,59,14,8,13,5,5.21,1,16
6231,0,0,0,0,1,2,4,1,5,117,31,31,23,24,75,5,5,13,4,4.37,0,0
6233,0,0,0,0,1,1,5,1,8,385,155,155,0,118,237,37,33,14,4,26.58,0,0
6234,0,0,0,0,0,2,4,0,8,149,24,50,13,47,85,11,9,21,3,9.41,0,0
6236,0,0,1,0,1,0,4,0,9,72,14,24,41,49,74,18,13,16,4,11.18,1,16
6237,1,0,0,0,1,0,5,0,5,246,53,80,1,109,188,18,13,19,3,7.77,1,15
6239,0,0,1,0,1,0,5,1,5,127,43,43,9,42,88,27,26,17,6,16.75,1,16
6240,0,1,0,0,1,2,4,1,9,152,33,35,11,102,193,47,18,26,18,23.42,0,0
6241,0,1,0,0,0,2,6,0,4,156,56,56,8,133,307,7,7,10,4,8,0,0
6243,1,0,0,0,0,2,3,0,7,113,38,48,21,45,95,25,45,12,14,9.73,0,0
6244,1,0,0,0,1,2,5,1,8,534,88,194,1,27,67,13,17,15,3,8.63,1,14
6245,0,1,0,0,1,0,4,1,9,145,47,47,17,19,41,17,11,19,7,7.27,1,14
6246,0,0,0,1,1,1,4,0,2,199,79,79,1,80,118,22,17,19,4,14.3,0,0
6247,0,1,0,0,1,0,4,1,8,314,108,108,0,33,67,18,19,11,10,18.46,1,15
6248,0,0,0,1,0,3,5,1,4,220,55,64,4,72,77,21,16,15,4,13.56,0,0
6249,0,0,0,0,1,0,2,0,8,123,40,41,20,83,215,19,9,23,3,13.27,1,13
6253,0,1,0,0,1,2,4,1,8,156,69,69,4,82,79,36,21,19,5,16.38,1,15
6254,0,1,0,0,0,0,4,0,9,132,46,46,6,64,80,7,6,20,4,5,1,11
6261,0,1,0,0,1,3,4,0,8,219,47,73,3,22,58,9,6,16,5,7.41,1,12
6264,0,1,0,0,0,1,5,0,4,177,37,58,7,95,121,20,16,20,4,14.81,0,0
6266,0,0,0,1,0,0,2,1,6,278,74,74,1,101,218,20,17,13,4,14.24,0,0
6268,0,0,0,1,1,0,4,1,8,145,50,50,11,100,217,69,27,39,5,24.06,1,18
6269,0,1,0,0,1,2,5,0,8,183,53,61,3,74,89,67,84,14,5,31.47,1,16
6271,0,0,0,1,1,2,5,1,4,226,48,73,5,95,164,29,12,22,4,14.53,0,0
6273,0,1,0,0,1,0,7,0,9,212,78,78,2,44,75,19,23,19,3,14.74,1,16
6276,0,0,0,1,1,2,1,0,2,203,24,58,19,73,65,8,7,9,12,4.46,0,0
6282,0,1,0,0,0,5,6,1,8,205,40,63,7,20,35,16,13,9,7,9.07,0,0
6284,0,1,0,0,1,0,4,0,8,164,25,39,8,89,199,12,7,22,7,6.59,1,14
6285,0,0,0,0,1,1,4,1,8,247,70,76,3,79,95,35,20,22,13,10.68,0,0
6286,1,0,0,0,1,0,4,1,7,117,28,30,20,55,116,37,21,14,4,13.15,1,18
6287,1,0,0,0,0,5,2,1,0,184,62,72,1,107,263,31,14,15,2,13.99,0,0
6288,0,1,0,0,1,3,4,1,8,121,60,60,2,22,48,11,11,19,5,10.01,1,13
6290,1,0,0,0,0,2,1,0,3,131,28,32,18,86,162,9,7,18,12,7.92,0,0
6293,1,0,0,0,1,0,4,0,8,130,18,30,34,104,126,12,9,20,3,7.6,1,14
6298,0,1,0,0,1,2,3,0,9,140,18,34,23,69,181,7,4,20,5,8.01,1,11
6302,0,0,1,0,0,1,4,1,8,136,25,37,29,79,86,14,8,23,4,14.5,0,0
6303,1,0,0,0,1,1,5,1,8,198,29,45,20,2,32,15,13,12,3,10.86,0,0
6305,0,0,0,0,1,5,4,1,8,109,34,34,17,62,88,7,5,24,3,6.23,0,0
6309,0,1,0,0,1,2,6,1,9,199,56,56,3,87,174,8,11,15,5,7.63,1,14
6311,0,0,1,0,1,0,3,0,8,106,36,36,34,47,69,4,3,20,3,3.84,1,12
6313,0,1,0,0,1,2,5,0,9,235,50,61,2,103,141,13,9,21,7,11.56,1,14
6314,0,1,0,0,1,0,5,0,8,155,26,44,24,129,265,9,7,24,4,4.96,1,13
6316,0,0,0,1,1,4,6,1,6,126,23,36,24,89,155,6,6,22,4,7.24,0,0
6317,0,0,0,0,1,0,4,0,2,234,81,81,3,36,47,12,9,21,3,10.42,1,13
6319,1,0,0,0,1,2,4,1,7,94,19,24,33,89,156,13,19,21,4,12.33,1,15
6323,0,0,0,1,1,0,4,1,9,248,43,73,6,18,80,80,47,15,4,19.1,1,18
6326,0,1,0,0,0,2,2,1,9,155,34,34,23,59,69,12,15,13,6,5.04,0,0
6329,0,0,0,0,1,2,6,0,8,173,38,38,19,84,112,13,11,29,3,9.25,0,0
6330,0,1,0,0,1,1,5,1,9,295,71,102,5,60,101,9,6,14,3,5.42,1,13
6333,1,0,0,0,1,0,4,0,9,240,59,108,2,114,153,55,24,22,5,17.6,1,16
6337,0,0,0,0,1,3,3,1,6,255,53,75,0,93,172,20,33,22,6,6.56,0,0
6339,0,1,0,0,1,2,2,0,8,190,34,47,14,32,72,14,10,20,3,10.25,1,17
6340,0,0,1,0,1,2,3,0,0,58,9,23,49,62,75,9,10,20,7,7.38,0,0
6341,1,0,0,0,1,4,7,1,8,154,17,48,24,31,62,30,25,31,6,18.81,0,0
6342,0,1,0,0,1,3,4,1,9,216,73,73,5,74,153,8,6,20,7,5.86,0,0
6343,1,0,0,0,1,3,4,1,1,198,81,81,1,103,244,28,28,17,6,17.13,0,0
6344,1,0,0,0,0,0,4,0,1,164,53,53,5,51,67,17,13,21,5,14.32,0,0
6349,0,1,0,0,1,1,4,0,7,199,51,59,7,111,219,12,14,22,3,5.99,1,14
6352,0,0,0,0,1,3,6,0,6,164,18,39,55,22,46,42,18,20,7,10.68,0,0
6353,0,0,0,0,1,0,4,1,9,68,18,18,54,22,60,10,8,12,6,6.75,0,0
6356,0,1,0,0,1,3,3,0,6,148,45,45,8,86,266,6,3,19,5,5.04,1,11
6357,0,0,1,0,0,2,4,1,9,161,36,50,7,32,57,6,5,20,5,3.97,0,0
6360,0,0,1,0,1,5,2,1,3,99,22,34,41,47,63,63,60,15,6,22.2,0,0
6362,0,1,0,0,0,0,4,1,8,108,27,37,17,64,104,9,5,15,3,10.36,1,15
6365,0,0,0,0,1,0,4,1,8,188,42,68,4,59,68,10,5,9,5,7.12,1,16
6366,0,1,0,0,1,2,4,0,7,158,42,50,8,32,50,26,27,26,4,22.1,1,15
6368,0,0,1,0,1,0,3,0,8,108,27,30,19,78,194,19,18,17,4,19.15,1,15
6369,0,0,0,0,1,1,5,0,9,131,50,50,6,53,85,17,16,18,5,13.3,1,14
6370,0,1,0,0,1,0,4,1,0,299,51,97,1,28,55,25,21,19,4,11.22,1,14
6373,0,0,0,1,1,1,3,1,9,231,57,70,5,72,102,11,11,15,3,6.8,0,0
6377,0,1,0,0,1,2,2,0,8,247,50,65,5,64,117,12,5,15,3,10.81,1,13
6378,0,0,0,0,1,0,4,1,4,190,50,71,6,48,88,13,11,23,3,7.51,1,15
6379,0,0,0,1,1,2,4,1,8,226,88,88,4,107,179,135,39,21,5,23.86,1,18
6380,0,0,0,0,0,1,2,1,8,266,42,56,4,21,65,11,8,16,3,13.26,0,0
6381,0,0,0,1,1,0,3,1,7,68,9,23,59,74,174,174,111,22,6,22.48,0,0
6382,0,0,0,0,1,4,4,1,2,128,36,40,14,21,55,15,17,20,4,11.53,0,0
6383,0,1,0,0,1,0,6,0,8,185,55,70,2,62,149,13,18,16,3,6.41,1,14
6384,0,0,0,0,1,0,5,1,8,144,30,45,14,89,108,12,19,18,4,9.13,1,15
6386,0,1,0,0,1,2,3,1,9,121,39,46,27,69,115,4,1,21,5,3.74,1,10
6387,0,1,0,0,1,4,4,1,9,270,50,92,2,53,77,14,9,20,6,8.8,1,11
6389,0,0,0,1,0,4,2,1,7,176,38,49,8,9,30,20,9,9,7,9.85,0,0
6391,0,1,0,0,1,2,2,1,8,168,57,57,4,53,77,18,7,15,5,16.79,1,12
6392,1,0,0,0,1,4,5,1,9,160,29,46,16,125,274,22,13,15,7,17.29,0,0
6396,0,1,0,0,1,0,5,1,5,124,32,42,12,40,73,27,16,18,4,15.73,1,14
6399,0,1,0,0,1,0,4,1,8,450,87,96,0,11,35,12,6,17,3,9.86,1,14
6400,0,1,0,0,1,4,5,0,8,154,22,46,45,57,102,13,10,13,6,8.44,1,14
6401,0,0,0,0,1,2,5,1,0,198,49,49,6,72,167,20,18,18,3,20.6,0,0
6402,0,0,0,0,1,0,4,1,6,322,108,108,0,71,179,15,20,21,3,9.72,1,18
6403,0,1,0,0,1,3,3,1,9,231,49,65,1,117,408,16,7,21,4,11.11,1,13
6404,0,1,0,0,1,1,4,1,8,169,27,43,28,20,31,7,6,20,6,5.95,0,0
6406,0,1,0,0,1,0,7,1,9,168,57,57,5,89,137,13,9,20,7,5.52,1,15
6407,1,0,0,0,1,2,4,1,8,316,92,92,0,74,118,28,18,21,6,19.37,1,17
6408,1,0,0,0,0,2,1,1,0,181,42,77,11,86,105,52,42,16,3,23.35,0,0
6409,0,0,0,1,1,0,4,1,8,217,23,58,4,81,82,11,12,15,3,8.58,1,16
6411,0,1,0,0,1,0,5,1,6,182,19,37,22,48,71,31,36,13,3,20.23,1,17
6412,1,0,0,0,1,0,2,1,8,179,43,53,8,33,56,8,4,22,7,8.97,1,13
6413,1,0,0,0,1,0,3,1,2,221,33,62,9,36,74,15,17,17,4,7.57,1,13
6415,0,0,0,1,1,0,7,1,3,215,43,55,2,111,218,59,39,15,7,22.08,0,0
6417,0,1,0,0,1,3,7,0,9,154,44,44,8,84,86,82,36,23,5,25.55,0,0
6419,0,0,1,0,1,3,4,1,9,353,97,97,1,71,78,4,4,22,7,4.63,1,12
6420,0,0,0,0,0,4,2,1,9,149,79,79,0,63,91,19,12,24,11,17.53,0,0
6422,1,0,0,0,1,0,4,0,7,138,63,63,3,58,120,26,17,18,6,17.03,1,17
6423,1,0,0,0,1,4,4,1,8,151,31,38,11,57,72,8,14,35,5,5.77,0,0
6424,0,1,0,0,1,2,4,1,9,182,31,49,7,71,134,20,13,20,2,8.17,1,14
6427,0,1,0,0,1,0,6,1,9,120,22,45,23,88,171,25,29,23,3,16.93,1,15
6429,1,0,0,0,0,3,3,1,7,187,21,57,31,65,116,26,23,14,4,19.52,0,0
6433,0,0,1,0,1,0,3,0,8,66,20,24,30,28,66,54,36,20,6,13.24,1,16
6434,0,1,0,0,1,0,5,1,8,97,14,27,38,76,206,25,15,10,7,13.25,1,16
6436,0,0,0,0,1,2,2,0,8,232,52,65,3,128,657,19,15,20,3,14.83,1,13
6438,1,0,0,0,1,0,6,0,8,207,25,62,9,119,203,27,20,18,5,11.65,1,16
6440,0,0,0,0,1,3,4,1,8,148,37,52,12,114,179,18,8,22,4,13.6,1,13
6441,0,1,0,0,1,3,4,1,9,142,22,39,32,119,205,13,10,22,5,7.47,1,14
6446,1,0,0,0,1,1,4,1,5,143,38,43,11,32,53,18,12,27,3,11.08,0,0
6449,0,0,0,1,1,0,4,1,2,312,78,78,0,75,95,9,8,20,6,9.66,1,16
6451,1,0,0,0,1,0,4,1,8,297,92,92,0,118,164,18,21,24,7,13.18,1,15
6454,0,1,0,0,1,3,4,0,7,189,57,57,9,81,120,11,5,24,3,8.95,1,12
6457,0,0,0,0,0,2,4,1,9,154,22,70,10,45,73,16,6,19,5,11.72,0,0
6462,0,0,1,0,1,0,6,0,4,63,24,27,27,37,84,33,23,15,3,14.33,0,0
6466,1,0,0,0,1,0,4,1,7,211,56,69,1,49,52,36,25,14,3,18.72,1,16
6467,0,1,0,0,1,3,6,1,8,486,105,146,0,33,61,16,8,16,7,16.14,0,0
6470,0,0,0,1,1,1,2,1,9,147,53,57,3,51,57,12,8,21,5,7.63,0,0
6471,0,1,0,0,1,3,5,1,9,165,36,47,10,46,62,49,50,25,3,45.75,0,0
6473,0,0,0,0,1,2,4,0,9,178,46,46,9,52,75,68,31,22,4,18.69,0,0
6474,1,0,0,0,1,2,4,1,8,169,62,76,0,36,64,16,20,13,7,11.69,0,0
6476,0,1,0,0,1,2,3,0,9,310,65,88,1,50,69,28,18,20,7,18.22,1,15
6477,0,0,0,1,0,2,5,1,8,137,22,39,27,125,219,9,9,15,3,7.16,0,0
6479,0,1,0,0,1,3,2,1,8,109,28,32,20,80,161,5,4,23,3,3.61,0,0
6481,0,1,0,0,1,3,4,1,8,243,44,52,9,50,103,7,6,23,3,3.82,1,12
6483,1,0,0,0,1,0,4,1,8,173,40,61,8,41,76,50,35,14,10,20.01,1,15
6484,0,0,0,1,1,2,4,1,2,226,43,56,8,81,214,13,12,17,5,10.59,0,0
6485,1,0,0,0,1,0,5,0,7,180,57,57,6,71,87,12,9,18,4,9.2,1,15
6487,0,1,0,0,1,2,4,1,8,164,30,84,11,89,154,27,26,9,3,17.37,1,15
6488,0,1,0,0,0,2,4,0,7,85,20,30,33,29,52,7,6,19,4,5.96,0,0
6491,0,1,0,0,1,0,5,1,9,147,50,51,3,48,67,5,3,12,3,4.45,1,13
6492,0,0,0,1,1,0,3,0,9,267,40,65,1,53,68,41,24,10,5,21.27,1,17
6493,0,0,0,0,1,5,4,1,8,197,44,44,10,24,48,36,16,21,7,28.13,0,0
6494,0,0,0,1,1,3,4,0,0,147,19,46,27,87,133,37,18,19,5,16.97,0,0
6495,0,0,1,0,1,3,5,1,8,233,59,70,1,120,157,20,18,19,7,20.24,0,0
6496,1,0,0,0,1,2,7,1,7,310,153,153,1,45,62,24,9,23,3,14.64,0,0
6498,0,1,0,0,0,2,4,0,8,130,32,32,23,47,63,6,6,10,5,3.91,0,0
6502,0,0,1,0,1,5,4,1,4,201,32,43,8,28,66,18,24,38,6,14.64,0,0
6508,0,1,0,0,1,5,4,0,7,148,25,36,17,36,51,6,9,15,5,7.36,0,0
6509,0,1,0,0,1,2,4,1,9,177,44,54,8,24,72,22,13,27,4,9.45,1,14
6510,0,0,0,1,1,2,4,1,3,254,57,57,2,95,269,13,17,23,4,14.25,0,0
6511,0,1,0,0,1,0,6,0,8,109,21,29,30,67,97,10,4,15,6,7.79,1,14
6513,1,0,0,0,1,3,4,0,6,190,37,54,6,74,96,4,7,21,10,4.29,1,11
6520,0,1,0,0,1,4,2,0,0,161,27,47,15,55,86,10,7,34,4,5.54,0,0
6521,0,0,0,1,1,2,7,1,8,107,22,28,22,68,90,9,8,23,5,5.82,0,0
6522,1,0,0,0,1,4,2,1,9,176,21,51,12,85,152,4,1,7,3,6.18,0,0
6523,0,1,0,0,1,4,3,0,4,162,26,45,13,54,96,4,2,21,5,5.73,0,0
6524,0,0,0,0,1,2,5,1,9,128,24,39,33,27,60,14,11,21,9,10,0,0
6525,0,0,1,0,0,2,4,0,4,168,23,49,23,17,47,19,7,19,4,9.73,0,0
6528,0,1,0,0,1,0,4,1,8,153,62,62,6,92,154,8,8,15,4,4.77,1,13
6529,0,1,0,0,1,4,5,0,9,151,27,53,16,68,76,8,9,9,8,6.91,0,0
6530,0,1,0,0,1,4,2,0,8,176,67,67,3,58,79,22,16,17,4,13.33,0,0
6532,0,0,0,1,1,3,5,0,8,107,23,27,17,31,59,18,15,17,6,6.57,0,0
6533,0,1,0,0,1,2,4,1,5,195,57,64,5,64,96,17,12,21,3,14.02,1,14
6535,1,0,0,0,1,2,4,1,8,146,43,50,4,88,180,10,14,13,4,8.26,1,13
6538,0,1,0,0,1,2,5,1,9,170,45,59,12,66,133,28,24,15,3,15.97,1,14
6541,0,0,0,0,1,0,4,1,2,140,31,37,14,34,53,21,27,19,7,14.98,0,0
6543,0,1,0,0,1,2,4,1,8,236,21,57,30,36,88,20,21,29,5,15.68,0,0
6547,0,0,0,0,1,2,7,0,8,155,39,44,8,13,32,15,8,22,4,9.05,0,0
6549,0,0,0,0,1,2,6,1,9,225,48,71,3,18,30,4,5,12,4,4.2,0,0
6550,0,1,0,0,1,0,2,0,9,236,56,82,5,70,195,19,15,17,6,7.16,1,14
6552,0,0,0,0,1,0,4,1,8,206,40,42,14,88,194,33,23,18,4,25.39,1,17
6554,0,1,0,0,1,0,4,1,6,93,14,25,46,13,66,66,23,24,5,16.54,1,18
6555,0,1,0,0,1,0,1,1,8,79,34,34,33,18,30,16,14,20,4,12.72,1,13
6559,0,0,0,1,1,0,4,0,9,244,68,68,1,79,99,34,21,22,5,22.07,1,18
6562,0,1,0,0,1,0,4,0,4,120,22,43,23,68,81,21,14,14,5,10.22,1,15
6565,0,1,0,0,1,3,3,1,8,242,41,63,8,14,27,26,18,15,4,14.95,0,0
6566,0,0,0,0,1,2,5,0,8,110,23,26,19,86,202,26,14,16,4,15.78,0,0
6567,0,1,0,0,1,2,5,1,9,252,72,72,3,37,57,25,13,22,5,12.1,0,0
6568,0,1,0,0,0,1,4,1,8,162,26,58,14,23,52,24,20,21,6,13.15,0,0
6569,0,1,0,0,1,2,6,0,8,146,23,49,27,88,229,33,36,16,6,18.53,1,17
6570,1,0,0,0,1,2,3,0,6,137,40,42,11,83,191,18,23,14,5,15.91,1,15
6572,1,0,0,0,1,0,7,1,9,202,42,49,6,50,60,19,18,15,4,8.22,1,14
