ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,DONR,DAMT
3393,0,0,1,0,1,2,1,1,8,127,33,45,13,88,102,20,8,19,4,14.24,0,0.0
3416,0,1,0,0,1,2,4,0,9,156,53,53,2,63,84,38,34,18,10,13.22,1,15.076052256108438
3420,0,0,0,1,1,3,7,0,7,208,48,57,8,21,47,6,8,14,6,3.23,0,0.0
3427,1,0,0,0,1,4,1,0,1,144,29,48,21,89,133,9,8,18,3,6.89,0,0.0
3431,0,0,0,1,1,2,4,1,8,145,21,42,36,81,77,4,2,12,3,2.07,0,0.0
3435,0,0,0,1,1,2,2,0,8,127,45,45,9,105,137,22,31,17,6,13.68,0,0.0
3437,0,0,0,0,1,3,4,1,6,117,29,33,24,35,76,24,25,15,3,12.77,0,0.0
3448,0,0,0,1,1,3,5,1,1,225,39,70,4,57,99,12,10,13,15,7.1,0,0.0
3450,0,0,0,0,1,0,4,1,8,148,31,40,18,79,127,8,6,12,7,4.34,1,12.896992239074926
3455,1,0,0,0,0,3,2,0,9,281,54,94,0,101,184,7,4,18,10,3.01,0,0.0
3457,0,0,1,0,1,2,2,1,9,171,19,46,16,82,135,8,6,17,4,8.5,0,0.0
3459,0,0,0,0,0,2,4,0,8,256,97,97,0,98,150,13,13,8,6,9.29,0,0.0
3466,0,1,0,0,1,1,4,1,8,103,16,32,28,49,81,12,6,23,5,10.92,1,13.594862854111515
3469,0,0,1,0,1,2,5,1,8,102,17,27,34,18,47,42,29,18,5,20.6,0,0.0
3470,1,0,0,0,1,1,6,0,9,135,41,53,12,5,44,44,42,19,9,17.72,0,0.0
3474,0,0,0,0,1,0,1,0,2,157,29,57,15,122,187,10,9,14,11,7.1,0,0.0
3476,0,0,0,0,1,3,4,1,5,100,13,31,42,46,88,12,4,39,4,7.16,0,0.0
3477,0,1,0,0,0,2,1,0,7,131,58,58,12,20,60,12,10,16,12,6.93,0,0.0
3480,0,0,0,1,1,2,6,0,5,117,23,34,20,53,70,27,16,22,7,12.03,0,0.0
3482,1,0,0,0,1,3,5,0,9,104,33,33,15,51,81,24,16,33,3,9.08,0,0.0
3491,0,0,0,0,1,2,3,0,0,131,25,36,9,25,53,22,18,12,4,14.69,0,0.0
3493,0,0,0,0,1,2,5,1,9,104,29,32,14,90,129,12,10,21,4,8.22,0,0.0
3495,0,0,0,0,1,5,2,0,2,325,84,101,0,68,101,50,31,16,3,14.88,0,0.0
3497,0,0,0,1,1,3,6,1,8,146,46,53,23,128,595,8,7,13,11,8.99,0,0.0
3500,0,0,0,1,1,4,5,1,9,117,22,51,34,51,95,15,9,18,5,7.36,0,0.0
3501,0,1,0,0,1,2,1,0,3,191,45,66,1,22,47,14,9,22,7,5.93,0,0.0
3502,1,0,0,0,1,2,2,0,8,202,38,65,7,49,85,19,18,17,13,12.74,0,0.0
3504,0,0,0,1,1,2,4,1,6,344,91,122,0,48,78,6,8,26,12,9.03,0,0.0
3506,0,1,0,0,1,2,4,1,1,453,107,107,1,53,82,10,6,10,7,6.81,0,0.0
3514,0,0,0,1,1,2,2,1,8,161,45,60,10,45,96,19,11,8,6,10.94,0,0.0
3519,0,0,1,0,1,0,4,0,4,204,55,62,8,66,227,227,68,14,27,23.78,1,18.223876404494387
3520,1,0,0,0,1,0,4,0,6,150,23,48,25,42,53,20,17,22,3,24.02,1,15.754209881878413
3525,0,1,0,0,1,4,3,0,0,206,33,55,18,64,118,9,7,19,6,6.56,0,0.0
3527,0,0,1,0,1,5,2,0,2,226,38,72,5,32,69,17,9,20,9,14.36,0,0.0
3529,0,0,0,1,1,1,2,1,8,136,35,35,19,67,90,21,12,17,10,11.21,0,0.0
3530,0,0,0,0,1,2,1,1,9,115,21,47,33,27,61,19,7,18,5,11.15,0,0.0
3532,0,0,0,1,1,3,7,0,9,172,26,52,13,41,77,10,4,24,7,5.55,0,0.0
3534,1,0,0,0,1,3,4,1,6,155,54,54,5,43,65,18,19,39,15,14.74,0,0.0
3535,1,0,0,0,1,0,7,1,9,178,48,48,8,50,85,8,11,22,3,6.34,1,13.700310620224231
3539,0,0,0,1,0,3,5,1,7,145,37,38,9,60,89,14,13,25,22,10.04,0,0.0
3540,1,0,0,0,1,2,2,0,8,129,24,36,17,39,54,17,16,21,10,8.5,0,0.0
3543,0,1,0,0,1,0,2,1,8,134,70,70,5,21,35,6,12,11,3,4.81,1,12.47856623422258
3548,1,0,0,0,0,3,2,1,7,146,32,44,23,45,77,6,3,14,6,6.34,0,0.0
3556,0,1,0,0,1,4,4,1,8,118,20,29,39,113,271,11,14,15,11,6.03,1,13.082637774210806
3561,0,1,0,0,1,4,4,1,1,107,19,37,18,30,60,12,8,19,8,6.72,0,0.0
3574,1,0,0,0,1,0,6,1,6,190,54,59,17,55,62,6,5,19,3,3.17,1,12.70814606741573
3577,0,0,0,0,1,2,6,0,2,195,58,73,2,78,131,5,5,20,4,2.32,0,0.0
3578,0,1,0,0,1,2,6,0,8,229,43,74,3,152,340,6,4,14,5,7.64,1,13.033115667104429
3581,0,0,1,0,1,2,3,0,4,129,24,37,35,29,77,27,33,22,6,15.2,0,0.0
3589,1,0,0,0,1,2,4,1,8,133,32,44,9,90,106,18,22,14,8,17.52,0,0.0
3593,0,0,0,0,0,2,4,1,8,144,31,70,16,85,334,15,16,9,3,8.04,0,0.0
3596,1,0,0,0,1,2,3,1,1,188,28,62,22,59,85,6,7,18,7,4.89,0,0.0
3599,0,1,0,0,1,2,2,0,7,138,67,67,16,54,96,18,19,8,3,12.28,0,0.0
3601,0,0,0,0,1,2,4,0,9,274,50,57,5,30,60,20,14,17,25,10.22,0,0.0
3603,0,1,0,0,1,3,1,1,9,131,20,32,30,46,96,7,4,21,4,5.63,0,0.0
3610,0,0,0,1,1,4,7,1,0,121,21,34,28,74,125,14,16,14,15,13.6,0,0.0
3619,0,0,0,0,0,2,1,0,7,170,33,41,15,90,155,18,26,18,3,12.44,0,0.0
3621,0,1,0,0,1,3,4,1,9,191,40,49,8,30,60,8,14,29,9,8.93,0,0.0
3623,0,0,0,0,1,4,5,0,8,300,71,73,1,27,52,20,17,14,9,11.55,0,0.0
3627,0,1,0,0,1,2,5,1,4,119,31,33,13,57,107,14,9,13,5,10.09,0,0.0
3630,0,1,0,0,0,3,4,1,9,235,39,50,5,29,56,26,28,26,23,13.5,0,0.0
3634,0,0,0,0,1,2,4,1,9,123,24,28,27,88,106,40,18,22,15,15.43,0,0.0
3636,0,1,0,0,1,1,2,0,7,116,13,18,57,53,100,10,13,21,6,7.75,0,0.0
3643,1,0,0,0,1,0,2,1,8,121,10,37,37,141,415,11,9,16,17,5.93,1,13.377854344630784
3647,0,0,0,0,0,4,4,1,9,263,52,63,1,17,47,13,17,14,18,10.48,0,0.0
3648,0,1,0,0,1,3,5,0,9,204,43,103,13,47,145,12,6,15,7,5.01,1,12.929979570990804
3649,0,0,0,0,0,0,4,1,4,135,27,53,14,43,102,20,13,18,16,12.21,0,0.0
3652,0,0,0,1,1,4,4,0,8,150,25,52,18,102,243,35,31,22,10,24.18,0,0.0
3653,0,0,0,1,1,2,6,0,9,122,39,58,10,88,111,4,2,13,5,3.98,0,0.0
3654,0,0,0,1,1,2,2,0,9,257,45,82,0,75,92,15,16,10,7,7.86,0,0.0
3659,1,0,0,0,1,3,6,0,3,263,47,61,11,114,259,7,11,28,6,8.18,0,0.0
3662,1,0,0,0,1,3,4,1,8,150,37,60,17,108,178,9,6,15,6,8.23,1,12.224143927233811
3664,0,0,0,0,1,2,2,0,2,276,52,65,1,27,113,113,65,13,7,22.87,0,0.0
3673,0,0,0,0,1,2,2,0,4,91,19,24,29,89,272,13,10,14,6,4.55,0,0.0
3678,1,0,0,0,1,0,5,1,8,97,24,31,10,61,136,22,21,24,9,11.46,1,15.553406296075035
3681,0,0,0,1,0,3,5,0,0,126,21,37,12,48,62,25,15,18,4,11.0,0,0.0
3690,0,0,0,0,1,5,1,1,5,407,100,119,0,113,346,5,2,16,10,4.89,0,0.0
3691,0,0,0,1,1,3,3,1,9,202,68,78,7,77,134,18,13,16,7,7.99,0,0.0
3694,0,0,1,0,1,1,2,0,5,207,46,69,13,69,125,125,75,23,3,21.17,0,0.0
3701,0,0,0,0,1,2,7,1,2,186,63,63,2,56,62,44,23,36,7,14.2,0,0.0
3709,0,1,0,0,1,4,1,0,9,104,16,24,35,58,80,13,8,22,4,9.27,0,0.0
3717,1,0,0,0,1,0,4,0,8,144,25,28,29,66,80,35,23,18,9,16.97,1,16.00404792554248
3720,0,1,0,0,1,2,4,1,9,133,52,52,9,41,83,41,29,36,9,19.01,0,0.0
3723,0,1,0,0,1,2,4,1,8,84,10,21,58,97,120,51,20,8,5,17.82,0,0.0
3728,0,0,0,1,0,2,1,0,9,96,16,26,35,116,219,19,15,16,6,5.8,0,0.0
3734,0,1,0,0,1,3,1,1,8,188,42,78,5,45,60,15,10,14,7,19.06,0,0.0
3739,0,0,0,1,1,2,4,0,7,411,69,78,1,26,70,16,10,21,4,10.28,1,15.778424291064733
3746,0,0,0,1,0,2,6,1,8,120,42,56,4,78,208,19,18,15,7,14.37,0,0.0
3748,0,0,0,0,1,3,4,0,9,56,9,15,68,92,148,13,9,17,6,9.47,0,0.0
3749,0,0,0,0,0,2,6,0,3,210,43,55,6,50,72,24,14,21,7,12.15,0,0.0
3750,0,0,0,0,1,2,1,1,8,150,40,55,14,15,47,11,4,13,3,7.29,0,0.0
3752,0,0,0,0,1,2,5,1,3,195,49,49,6,23,52,14,6,20,8,9.87,0,0.0
3753,0,1,0,0,1,2,2,1,9,229,25,73,6,92,210,38,36,11,1,16.44,1,15.069014178705192
3768,0,0,1,0,1,0,4,0,8,147,67,67,3,60,113,11,8,14,4,7.09,1,14.610195011077215
3771,0,0,1,0,1,3,7,0,7,169,41,55,5,116,118,23,29,30,4,12.95,0,0.0
3772,0,1,0,0,1,1,4,1,8,175,45,51,2,28,77,14,19,15,5,11.64,1,14.51377883574527
3777,1,0,0,0,1,0,6,1,6,140,38,47,12,79,84,23,12,19,10,15.59,1,15.209164266234241
3778,1,0,0,0,1,0,1,1,9,176,34,49,5,15,43,11,4,12,11,11.34,0,0.0
3782,0,0,1,0,1,4,4,1,5,337,89,89,0,127,245,18,11,20,5,15.26,0,0.0
3785,1,0,0,0,1,4,5,1,8,112,22,38,27,32,71,10,7,17,8,11.09,0,0.0
3789,0,1,0,0,1,4,5,1,7,313,52,72,4,45,86,12,8,17,8,9.34,0,0.0
3794,0,1,0,0,1,2,2,1,8,87,22,26,38,63,76,15,8,19,10,8.45,0,0.0
3807,0,0,0,0,1,0,4,1,8,102,14,39,33,79,196,43,20,22,10,16.78,1,16.365815841785405
3810,0,0,0,0,0,0,6,1,8,188,24,58,22,83,156,20,25,18,7,12.42,0,0.0
3814,0,1,0,0,1,3,4,1,0,174,32,65,13,92,132,10,7,32,4,7.11,0,0.0
3815,0,1,0,0,1,0,5,0,3,178,49,53,5,50,60,27,16,17,3,10.33,1,13.904178528523982
3816,0,0,0,0,1,1,5,1,9,201,46,53,10,82,125,16,15,18,8,8.49,0,0.0
3818,1,0,0,0,1,2,5,1,5,167,29,47,24,52,89,25,19,17,10,15.11,0,0.0
3827,1,0,0,0,1,4,4,1,9,80,39,39,16,51,92,40,19,19,4,27.05,1,14.981136474663588
3828,0,0,1,0,1,2,1,1,9,126,30,47,9,19,33,6,4,22,7,3.92,0,0.0
3829,0,1,0,0,0,3,5,0,9,178,30,38,17,90,154,154,56,14,15,19.61,0,0.0
3830,0,1,0,0,1,2,3,1,1,169,47,62,10,64,110,16,19,18,11,13.1,0,0.0
3831,0,0,0,1,0,0,4,1,8,116,31,31,27,55,95,21,17,15,4,8.73,0,0.0
3843,0,0,1,0,1,3,4,1,7,235,41,58,1,27,62,44,14,15,4,18.31,0,0.0
3849,0,0,0,0,1,1,2,1,0,198,50,50,4,39,56,4,3,17,4,4.69,0,0.0
3856,0,0,0,0,0,0,4,1,9,107,36,36,20,38,73,10,8,13,3,11.05,0,0.0
3858,1,0,0,0,0,4,2,1,8,159,35,55,11,89,159,4,2,23,28,3.11,0,0.0
3861,0,0,0,1,1,3,4,1,8,133,28,34,15,89,110,19,21,17,18,16.43,0,0.0
3862,0,0,0,0,1,0,4,1,8,171,63,67,1,57,94,5,4,17,4,5.84,1,13.140247737411052
3869,0,0,0,0,1,3,6,0,9,148,29,46,17,94,123,9,5,23,3,4.25,0,0.0
3872,0,0,0,1,1,3,2,1,8,177,28,44,10,51,80,34,19,22,4,10.02,0,0.0
3873,0,1,0,0,1,5,4,1,8,460,68,98,0,39,47,15,11,17,12,10.1,1,13.945175673265556
3885,0,1,0,0,0,2,5,1,9,201,45,83,11,64,139,22,40,15,5,18.96,0,0.0
3890,0,0,0,1,0,2,1,1,8,121,40,40,36,65,90,17,8,16,7,7.48,0,0.0
3891,0,0,0,1,1,0,4,1,6,278,27,67,12,44,89,15,19,17,2,16.29,1,16.834113607990016
3893,0,1,0,0,1,3,2,0,9,180,55,55,7,122,396,19,10,13,4,10.22,1,13.425137866006269
3900,0,0,0,1,1,4,5,1,9,99,21,36,22,41,69,28,18,20,4,15.78,0,0.0
3901,1,0,0,0,1,2,4,1,6,214,24,63,20,50,68,17,32,16,5,13.3,0,0.0
3904,0,0,1,0,1,2,2,1,5,191,33,54,7,90,129,7,8,15,8,6.58,0,0.0
3911,1,0,0,0,1,2,5,1,8,188,30,58,13,68,121,42,26,22,10,27.64,0,0.0
3918,0,0,0,0,1,2,5,0,2,153,41,41,18,10,30,9,5,12,12,7.46,0,0.0
3920,1,0,0,0,1,4,2,0,9,167,49,62,7,95,197,5,5,8,13,3.56,0,0.0
3923,0,0,0,1,1,2,4,0,8,225,52,76,1,80,183,13,8,17,3,7.93,1,15.213295880149815
3924,1,0,0,0,1,2,7,1,6,555,217,217,0,38,55,9,7,11,4,5.14,0,0.0
3936,0,1,0,0,1,3,1,1,8,309,39,84,7,35,80,12,10,18,3,7.88,0,0.0
3938,1,0,0,0,1,3,7,1,9,152,80,80,7,11,45,21,30,8,4,20.66,0,0.0
3943,0,0,0,0,1,3,5,1,4,211,22,56,26,40,64,38,32,19,4,19.21,0,0.0
3947,0,0,0,1,0,1,5,0,4,101,19,40,30,130,280,15,10,20,6,4.6,0,0.0
3948,0,0,0,1,1,3,4,0,9,181,71,71,7,84,162,67,24,17,7,17.55,0,0.0
3952,0,0,1,0,0,3,2,1,9,279,58,71,3,67,113,6,4,14,5,5.2,0,0.0
3954,0,1,0,0,1,2,2,0,9,262,96,97,0,82,202,39,17,15,5,16.67,1,15.22158239700375
3955,0,1,0,0,0,1,5,1,8,255,67,76,2,49,75,51,55,22,9,18.81,0,0.0
3959,0,1,0,0,1,2,4,0,8,209,23,57,15,97,196,40,52,21,15,24.05,1,15.238128678437661
3963,0,0,1,0,1,1,4,1,8,511,115,208,0,28,54,37,23,21,5,22.77,0,0.0
3966,0,0,0,0,0,2,4,1,9,280,36,64,14,22,66,14,7,12,5,9.09,0,0.0
3968,0,0,1,0,0,1,2,0,9,116,24,35,31,27,71,71,30,14,4,18.1,0,0.0
3969,0,0,0,0,0,3,3,0,8,228,23,55,23,22,48,47,26,12,4,15.16,0,0.0
3972,0,0,0,0,1,2,2,0,9,103,21,35,29,43,56,8,7,19,6,10.59,0,0.0
3973,0,0,0,0,1,4,2,1,6,170,26,64,8,79,181,16,13,18,6,11.37,0,0.0
3974,0,0,0,0,1,3,4,0,8,178,52,52,12,83,143,56,25,12,23,24.2,0,0.0
3976,0,0,0,1,1,3,2,1,7,119,11,37,50,45,90,25,24,15,4,14.09,0,0.0
3978,1,0,0,0,1,3,5,1,8,209,97,97,3,22,51,11,13,18,6,7.51,0,0.0
3979,0,0,0,0,1,3,4,1,9,127,34,42,10,71,140,11,12,20,5,7.24,0,0.0
3980,0,0,0,0,0,1,7,1,9,174,37,57,7,84,175,103,35,11,5,22.89,0,0.0
3983,0,0,0,0,1,1,4,1,2,127,44,44,10,121,185,16,8,19,8,13.46,0,0.0
3989,0,0,0,1,1,2,4,1,8,167,31,62,13,44,63,22,27,8,5,27.62,0,0.0
3990,0,0,0,1,1,5,4,1,2,227,49,74,5,6,87,87,51,15,5,36.91,0,0.0
3991,0,1,0,0,1,2,5,1,9,277,77,88,1,34,59,10,9,18,13,8.41,1,13.76624673703325
3993,0,0,0,0,1,2,5,0,8,220,56,70,0,98,143,14,9,20,6,10.25,0,0.0
3997,0,1,0,0,1,3,6,1,9,127,35,39,9,80,129,79,46,17,6,15.72,0,0.0
3998,1,0,0,0,1,2,3,1,8,184,44,58,15,32,55,17,13,20,7,12.65,0,0.0
4001,0,0,0,0,1,3,4,0,6,121,27,34,23,71,125,16,9,31,9,8.8,0,0.0
4006,0,0,0,1,1,2,2,0,8,131,34,64,13,132,178,12,8,21,2,9.25,0,0.0
4008,0,1,0,0,1,5,5,1,2,178,35,51,14,48,68,22,14,15,4,11.81,0,0.0
4012,0,0,0,1,1,1,3,0,9,145,19,42,31,16,61,15,6,18,6,13.99,0,0.0
4013,1,0,0,0,1,4,2,0,8,163,41,51,11,44,61,54,45,12,6,19.73,0,0.0
4014,0,0,0,0,0,2,4,1,6,131,9,21,50,40,73,9,5,18,6,6.83,0,0.0
4022,0,0,0,0,1,2,4,0,0,417,109,115,0,17,45,11,6,16,7,8.28,0,0.0
4026,0,0,0,0,1,5,4,0,8,83,19,28,50,72,75,37,12,13,3,13.62,0,0.0
4028,0,0,0,1,0,2,6,1,8,191,115,115,5,88,183,35,33,22,15,18.06,0,0.0
4036,0,0,1,0,1,4,2,1,9,253,50,80,0,95,120,28,21,10,7,18.6,0,0.0
4040,0,1,0,0,1,2,6,1,3,192,34,48,27,91,165,15,10,14,4,14.3,0,0.0
4042,0,0,0,1,1,2,5,1,9,117,16,28,41,43,71,12,10,20,6,10.61,0,0.0
4043,1,0,0,0,1,2,1,0,3,125,22,47,24,98,266,5,3,11,5,5.16,0,0.0
4047,0,0,1,0,1,2,4,1,8,159,31,46,16,61,108,30,14,20,15,18.07,0,0.0
4048,0,0,1,0,0,0,4,1,3,109,34,35,19,58,99,10,7,13,3,5.92,0,0.0
4049,0,0,1,0,1,2,1,1,9,205,29,57,5,49,76,23,19,37,4,13.18,0,0.0
4057,0,0,1,0,1,4,5,1,8,245,57,69,1,34,54,18,20,23,4,9.77,0,0.0
4068,0,0,0,0,1,2,7,1,9,137,24,43,10,75,108,17,7,15,7,9.36,0,0.0
4069,0,0,1,0,0,0,7,0,9,200,30,51,15,25,50,16,20,21,5,8.67,0,0.0
4073,0,0,1,0,1,2,5,1,5,204,32,79,14,41,73,73,38,36,6,26.71,0,0.0
4078,0,0,1,0,1,3,5,1,8,103,24,25,18,65,89,9,8,8,5,9.79,0,0.0
4081,0,1,0,0,1,2,2,0,8,57,20,20,34,94,129,22,31,12,5,11.31,0,0.0
4087,0,0,0,0,1,2,4,1,8,234,62,71,1,80,99,38,23,19,11,11.34,0,0.0
4088,0,0,0,0,1,3,2,1,8,187,47,51,5,8,32,7,4,19,6,5.7,0,0.0
4096,0,0,0,0,1,2,4,1,8,121,25,36,10,59,96,6,10,17,9,3.57,0,0.0
4097,0,1,0,0,1,3,3,0,8,133,35,35,22,41,66,7,7,35,13,6.93,0,0.0
4100,1,0,0,0,1,0,1,1,4,128,20,37,17,31,73,7,6,17,6,5.32,1,12.172003745318355
4105,0,0,0,0,1,3,7,0,9,192,77,77,8,43,64,11,8,23,4,6.34,0,0.0
4106,0,1,0,0,1,3,4,0,9,196,45,45,11,89,124,10,5,20,5,4.98,1,12.065074906367045
4107,0,1,0,0,1,4,4,0,8,168,26,52,22,47,64,10,5,14,5,6.16,1,12.094034242910643
4114,0,0,0,1,1,0,6,0,9,309,68,80,1,14,38,13,15,27,4,8.58,1,16.017228464419464
4117,0,0,0,1,1,2,5,0,7,232,36,54,6,31,58,12,10,14,5,7.56,0,0.0
4121,0,0,1,0,1,4,1,1,8,274,50,77,3,90,158,5,3,11,10,5.08,0,0.0
4123,0,0,0,0,1,4,2,1,3,250,36,53,9,54,89,21,22,31,7,17.36,0,0.0
4124,0,0,1,0,1,3,4,0,6,215,53,79,3,23,55,37,22,15,6,22.74,0,0.0
4127,1,0,0,0,1,3,4,1,3,170,30,37,21,73,215,25,29,18,7,17.93,0,0.0
4129,0,0,0,0,0,2,4,0,4,155,20,39,33,47,77,8,10,20,7,5.47,0,0.0
4143,0,0,0,1,1,0,4,1,1,179,20,58,31,27,58,3,1,17,22,1.29,0,0.0
4144,0,0,1,0,1,2,4,0,8,157,25,41,18,27,56,25,18,12,7,12.97,0,0.0
4158,0,0,0,0,0,3,4,1,0,164,55,62,3,35,75,38,23,8,4,27.36,0,0.0
4160,0,0,0,0,1,0,2,1,7,121,37,37,11,14,44,17,12,22,3,7.9,1,13.726435091350712
4171,0,1,0,0,1,3,4,0,9,215,82,82,3,93,220,25,16,13,10,8.19,1,14.042134831460668
4172,1,0,0,0,1,0,7,0,5,117,25,49,27,56,83,7,4,14,8,8.65,1,13.843712280229136
4179,1,0,0,0,0,3,3,1,3,181,56,56,8,92,206,25,21,28,19,14.83,0,0.0
4183,0,1,0,0,1,2,2,0,9,140,36,53,11,39,56,55,37,20,6,18.08,0,0.0
4187,0,1,0,0,1,4,4,1,2,270,94,94,0,8,47,47,29,14,7,18.86,0,0.0
4193,0,0,0,0,1,2,3,1,8,223,78,97,0,49,108,108,95,15,2,40.31,1,16.31217228464419
4196,0,1,0,0,1,2,4,1,8,128,39,42,20,65,110,19,23,19,13,14.97,1,14.125113365031543
4197,1,0,0,0,0,3,4,0,3,169,29,49,39,34,75,16,15,24,6,13.37,0,0.0
4198,0,0,1,0,1,1,7,0,8,135,21,41,27,48,71,6,5,16,4,4.6,0,0.0
4204,0,1,0,0,1,2,2,0,9,179,60,60,0,16,55,14,15,8,7,7.01,0,0.0
4205,1,0,0,0,1,5,6,1,8,162,43,44,8,102,210,21,16,17,3,9.08,0,0.0
4207,0,0,0,1,1,2,4,1,8,134,31,36,14,51,83,13,10,16,5,10.77,0,0.0
4211,0,0,0,1,1,2,4,1,7,282,78,94,1,51,94,14,12,23,14,5.94,0,0.0
4212,1,0,0,0,1,0,1,1,8,212,65,65,3,78,149,13,11,13,3,8.47,1,13.56752042309195
4217,0,0,0,1,0,1,4,1,4,186,22,62,25,90,135,11,4,14,5,9.89,0,0.0
4218,0,1,0,0,1,1,4,1,7,109,51,51,19,107,202,16,20,23,10,11.04,1,14.912949555033418
4225,0,0,1,0,1,2,5,0,3,203,33,54,9,23,57,16,12,23,7,6.64,0,0.0
4227,1,0,0,0,1,3,1,1,8,147,34,47,17,28,53,11,10,39,4,6.73,0,0.0
4231,1,0,0,0,1,4,4,0,8,115,51,51,18,13,54,5,3,23,4,3.88,0,0.0
4232,0,1,0,0,1,3,5,1,4,312,112,112,1,72,70,24,12,12,7,14.87,0,0.0
4239,0,0,1,0,1,2,6,1,8,142,40,45,5,21,67,28,19,22,5,13.64,0,0.0
4243,1,0,0,0,1,2,4,1,8,139,14,27,30,11,34,4,7,37,5,3.78,0,0.0
4244,1,0,0,0,1,2,3,0,8,170,38,44,5,100,149,11,8,15,6,8.34,1,13.17158096547054
4246,1,0,0,0,0,2,4,1,8,179,56,63,8,31,48,4,3,19,6,4.15,0,0.0
4247,0,0,0,0,1,5,2,0,8,207,36,43,12,57,66,39,30,20,3,24.9,0,0.0
4249,0,0,0,0,1,4,4,1,2,127,31,40,19,45,71,15,15,15,5,10.28,0,0.0
4257,1,0,0,0,1,3,2,1,8,158,45,45,9,41,67,5,9,15,3,8.24,0,0.0
4261,0,0,0,0,1,3,4,0,8,183,38,48,4,26,51,22,17,19,5,13.5,0,0.0
4262,0,1,0,0,1,0,4,1,9,129,36,44,10,57,65,13,12,14,5,5.42,1,13.374323799218494
4263,0,1,0,0,1,2,3,0,8,123,22,35,28,29,55,5,4,19,6,6.87,0,0.0
4267,0,1,0,0,0,3,4,1,6,209,51,57,10,93,213,12,12,22,5,12.86,0,0.0
4286,0,0,0,0,0,1,4,1,8,118,29,35,13,35,100,40,43,23,4,23.66,0,0.0
4287,0,0,0,0,1,3,2,1,9,134,56,56,4,89,222,85,28,37,9,14.11,0,0.0
4288,1,0,0,0,1,2,2,1,8,276,67,95,4,39,89,10,14,21,7,8.1,0,0.0
4289,0,0,1,0,1,1,6,0,8,186,35,48,5,80,117,117,67,21,6,24.61,0,0.0
4294,1,0,0,0,1,2,4,1,9,215,67,67,5,84,106,18,15,37,6,11.13,0,0.0
4295,0,0,0,0,1,2,6,1,8,117,23,41,22,58,100,20,13,15,5,19.03,0,0.0
4296,1,0,0,0,1,2,5,0,4,75,30,30,24,25,76,76,57,17,14,31.49,0,0.0
4297,1,0,0,0,1,0,3,0,6,183,47,47,9,42,67,12,6,19,6,13.73,1,13.95668940609951
4309,0,1,0,0,1,2,4,1,1,156,49,71,16,120,219,16,39,19,3,16.67,0,0.0
4311,0,1,0,0,0,0,4,1,8,201,23,80,36,13,43,14,10,23,6,10.44,1,13.813126974054477
4312,0,0,1,0,1,2,1,1,2,182,76,76,11,38,65,7,10,20,4,6.71,0,0.0
4319,1,0,0,0,1,3,6,1,7,142,31,45,14,101,154,4,6,13,7,3.33,0,0.0
4323,0,1,0,0,1,2,2,0,9,102,31,31,18,66,121,10,11,21,8,8.11,0,0.0
4327,0,1,0,0,1,0,3,0,8,324,105,110,0,59,69,11,9,36,4,4.49,1,13.868627550746117
4328,0,0,0,1,1,1,7,1,3,107,15,34,43,94,221,19,14,13,6,9.16,0,0.0
4331,0,0,1,0,1,2,6,0,9,231,55,55,8,37,62,18,19,14,2,13.38,0,0.0
4334,1,0,0,0,1,1,2,0,8,130,10,29,45,31,54,19,17,33,3,14.69,0,0.0
4336,0,1,0,0,1,0,4,1,2,171,53,53,7,54,85,9,12,16,5,6.8,1,13.24223872270821
4338,0,1,0,0,0,1,5,1,9,150,31,43,24,98,214,62,29,14,4,15.05,0,0.0
4339,0,0,0,0,1,2,3,0,9,131,18,32,29,34,54,14,11,21,8,8.5,0,0.0
4340,0,0,0,0,1,2,4,1,9,237,64,67,2,103,250,10,6,18,6,8.47,1,13.262846205898091
4345,0,0,0,1,0,3,4,1,8,357,139,139,0,79,98,8,7,19,13,4.64,0,0.0
4346,0,1,0,0,1,2,5,0,9,141,43,67,12,56,110,5,7,16,18,4.95,0,0.0
4348,0,0,0,1,1,2,2,1,9,228,46,85,3,54,63,14,18,15,3,10.18,0,0.0
4350,0,0,1,0,1,2,5,0,9,192,40,64,6,19,29,15,14,23,25,11.83,0,0.0
4351,0,0,0,1,1,5,1,0,0,194,62,62,4,17,45,9,5,18,12,6.33,0,0.0
4358,0,0,0,0,1,2,4,0,8,180,38,63,4,32,59,14,11,22,11,7.54,0,0.0
4359,0,0,0,1,1,1,2,0,8,278,60,80,7,52,101,13,16,18,6,11.89,0,0.0
4361,0,0,0,1,1,4,4,1,8,215,46,46,9,12,48,48,32,18,9,25.51,0,0.0
4365,0,0,0,1,1,3,2,1,8,103,21,32,40,41,72,48,26,17,10,24.59,0,0.0
4366,1,0,0,0,1,2,4,1,4,213,40,49,2,68,126,23,23,18,4,15.1,0,0.0
4371,0,0,0,0,1,2,7,0,8,185,38,49,18,54,107,26,24,20,16,21.77,0,0.0
4380,0,0,1,0,1,2,5,1,9,134,26,41,10,17,38,17,13,19,3,10.54,0,0.0
4382,0,0,1,0,1,5,1,0,3,258,73,94,3,84,94,13,10,17,3,19.42,0,0.0
4391,0,0,0,0,1,2,4,1,9,122,27,48,22,104,243,8,6,17,6,8.27,1,12.931952616504256
